OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Obese_mean	Normal_mean	Overweight_mean	Underweight_mean
k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__; g__	2.93333956979	0.402017505321	0.789627058186	1.0	1.35837848356e-05	1.49711699255e-06	2.10647100318e-06	5.54640173644e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Klebsiella	2.90628340029	0.406301268266	0.789627058186	1.0	5.24727149147e-05	3.28668272723e-05	3.45260923014e-05	0.000131425766636
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Solibacillus	2.90463087019	0.406564146533	0.789627058186	1.0	8.37533514804e-05	0.000132296475985	0.00011627793672	0.000341360570804
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	2.88756401461	0.409287417436	0.789627058186	1.0	0.00608241105511	0.00710499892923	0.00418455389788	0.0229647586123
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Schlegelella	2.88352551721	0.409934047229	0.789627058186	1.0	0.0	7.72085197567e-07	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Collimonas	2.88352551721	0.409934047229	0.789627058186	1.0	0.0	1.10921613721e-05	0.0	0.0
k__Bacteria; p__TM7; c__TM7-3; o__; f__; g__	2.86719846795	0.412556981035	0.790167245696	1.0	7.0772313872e-06	4.61828919757e-06	2.01286108038e-06	2.72053510573e-06
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__	2.86087313612	0.413576898811	0.790167245696	1.0	0.000471774468141	2.29604532465e-05	4.29022332187e-05	0.00026834602723
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Methyloversatilis	2.84875818691	0.415536219264	0.790696449611	1.0	0.0	2.2334759361e-06	1.66287927216e-06	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Jeotgalicoccus	2.81988943973	0.420236218423	0.796415413946	1.0	0.00101062891217	4.42530443463e-05	0.00105230502064	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Anoxybacillus	2.73690420017	0.433992198614	0.812666039459	1.0	9.07841718886e-08	0.000102514293849	3.27844540758e-05	4.45785789855e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Leptothrix	2.73543543307	0.434238963182	0.812666039459	1.0	0.000150193034787	1.79803776332e-06	3.9240873458e-06	1.97348152771e-05
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Alloscardovia	2.72435377339	0.436104478448	0.812666039459	1.0	3.16141442423e-06	5.5613781326e-06	1.7276922439e-06	2.03805040099e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Gallicola	2.70823430542	0.438829773666	0.812666039459	1.0	1.80844470137e-05	9.65211963444e-06	8.47962950991e-06	1.19166785833e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__[Clostridium]	2.70661109643	0.43910497667	0.812666039459	1.0	6.33557901209e-05	1.96626741776e-05	1.00653215718e-05	2.22238240125e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Pantoea	2.70022762504	0.440188613255	0.812666039459	1.0	1.0862657256e-05	3.09797452334e-06	1.05072881666e-05	1.46924739024e-05
k__Bacteria; p__Spirochaetes; c__[Brachyspirae]; o__[Brachyspirales]; f__Brachyspiraceae; g__Brachyspira	2.68017616947	0.443606665552	0.812666039459	1.0	7.85472867779e-06	1.5704897173e-06	1.00695235235e-06	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Limnobacter	2.61845810198	0.454262788447	0.812666039459	1.0	0.0	1.83602268433e-07	1.43742473285e-07	3.05615999609e-07
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Anaerotruncus	2.61766057427	0.454401828917	0.812666039459	1.0	0.000336778548363	0.000210196548595	0.000239828972846	0.000239800208634
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Eikenella	2.59489597954	0.458385050295	0.812666039459	1.0	5.09401873965e-07	8.74792653522e-07	1.87650918251e-07	1.30332216821e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__Lupinus	2.59270682736	0.458769569081	0.812666039459	1.0	1.48601218358e-06	2.02464051363e-06	6.1177908088e-07	2.83812740354e-06
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium	2.59241089153	0.458821569271	0.812666039459	1.0	8.04901908561e-06	0.000208688476821	0.00054805591404	0.000283765600618
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Shuttleworthia	2.58251475991	0.460563184482	0.812666039459	1.0	0.0	2.13709372666e-06	4.16766445749e-07	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__5-7N15	2.58121672381	0.460792017476	0.812666039459	1.0	5.91430091942e-07	7.06046474283e-07	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__	2.57794092202	0.461369918764	0.812666039459	1.0	0.0037701840653	0.0056017143222	0.00410414438195	0.00617158795256
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__	2.57764414392	0.461422303571	0.812666039459	1.0	6.1279027288e-06	1.66448504829e-05	9.5301610101e-06	0.000113660888545
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sporichthyaceae; g__	2.57279544241	0.462278830065	0.812666039459	1.0	3.9542884258e-06	3.3685910148e-07	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Petrobacter	2.56743382107	0.463227443256	0.812666039459	1.0	1.75746152258e-06	2.85607031829e-06	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__	2.56587238206	0.463503995408	0.812666039459	1.0	6.91074876441e-05	0.000416720446722	9.98111143455e-05	0.000318403956946
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Epulopiscium	2.56310048193	0.463995261396	0.812666039459	1.0	5.72006952914e-06	1.48529170921e-05	1.58804702849e-05	7.62687100199e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia	2.55675394862	0.465121626839	0.812666039459	1.0	4.39365380644e-07	1.16269243174e-05	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Dechloromonas	2.49495901007	0.476202792009	0.813067620435	1.0	1.21371555995e-06	1.97786788843e-05	6.96585690422e-06	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Clostridium	2.49315639617	0.476529145514	0.813067620435	1.0	7.7394556196e-06	6.9093166221e-06	4.74652266842e-06	6.1682622121e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__	2.49314921604	0.476530445791	0.813067620435	1.0	9.32018125509e-05	0.000402229628953	0.000714482395706	0.000177218121735
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Rummeliibacillus	2.48835686729	0.477398933482	0.813067620435	1.0	6.68956724741e-07	0.000467039224469	0.000714700627936	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__	2.46632297525	0.481408031	0.813067620435	1.0	0.000194713928862	0.00167472731145	0.00477341016258	0.000255430154998
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__	2.4662688442	0.481417912656	0.813067620435	1.0	7.02984609031e-06	9.40539699693e-07	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__[Exiguobacteraceae]; g__Exiguobacterium	2.4655944633	0.481541034635	0.813067620435	1.0	4.39365380644e-07	1.73699606977e-05	1.86119843037e-05	2.07938741077e-05
k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Sediminibacterium	2.46288968804	0.482035094492	0.813067620435	1.0	1.18628652774e-05	0.000206651075557	0.0	0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__N09	2.46230289353	0.482142332004	0.813067620435	1.0	2.14417671228e-06	1.47752631575e-06	1.26637165273e-07	4.74661012927e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__	2.45952210579	0.482650778939	0.813067620435	1.0	4.39365380644e-06	1.37133868299e-05	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__Paraprevotella	2.39246173631	0.495039410735	0.829117815357	1.0	0.00381809314756	0.00631340815747	0.00597042373773	0.00681739723597
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Bulleidia	2.37696717175	0.497936577229	0.829117815357	1.0	0.000114257842923	9.40155278544e-05	0.000192664362232	1.70906019142e-05
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Brevibacteriaceae; g__Brevibacterium	2.36459176062	0.500259886606	0.829117815357	1.0	0.000343752261118	0.000114806139538	0.000114288838179	5.74113534035e-05
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__	2.36206195134	0.500735845926	0.829117815357	1.0	0.00946535544172	0.00680794491473	0.00964958295258	0.00932460146176
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga	2.32286277333	0.508155161554	0.829117815357	1.0	1.47715801339e-06	2.63514611241e-06	4.98970607659e-06	0.000196353319366
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium	2.31683974305	0.509302537854	0.829117815357	1.0	0.012992805938	0.0103492147835	0.00950488506381	0.0124237898789
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Promicromonosporaceae; g__Cellulosimicrobium	2.30917542839	0.510765417817	0.829117815357	1.0	8.33120887507e-07	3.4460704155e-05	5.5305957086e-06	1.07131910579e-05
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__	2.30514150687	0.511536646413	0.829117815357	1.0	0.0	2.66415865887e-05	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Alicyclobacillaceae; g__Alicyclobacillus	2.30159525832	0.512215366723	0.829117815357	1.0	1.62683822527e-06	2.61840491204e-06	1.91397183938e-06	1.4525383107e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira	2.2874783137	0.514923973128	0.829117815357	1.0	0.0128823359738	0.0113469479426	0.0107330355359	0.011996010335
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter	2.28562913425	0.515279572508	0.829117815357	1.0	6.21349174209e-06	3.57424589871e-06	5.3374470909e-06	1.21850112351e-05
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dietziaceae; g__Dietzia	2.27317938969	0.517678487116	0.829117815357	1.0	1.78067294673e-05	7.6726433509e-07	2.32465199661e-06	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Zoogloea	2.25556757516	0.521086377643	0.829117815357	1.0	0.0	7.53218299358e-06	5.40643701204e-07	4.34348260435e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__	2.24522563909	0.523095350138	0.829117815357	1.0	0.000672716225192	0.000562519762749	0.000175664776907	2.72287440957e-05
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__; g__	2.24224953139	0.523674543147	0.829117815357	1.0	3.13909293306e-05	0.000187145920053	5.42641537929e-05	5.34953118726e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium	2.23772309552	0.524556367856	0.829117815357	1.0	4.84488337941e-06	2.39107732807e-06	1.56384386815e-06	7.20954543816e-07
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Olivibacter	2.22025916372	0.527968979378	0.829117815357	1.0	0.0	1.05982465725e-06	3.85374275496e-07	3.21027287319e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__SUP05; g__	2.21833724547	0.528345542966	0.829117815357	1.0	0.0	7.82056060583e-07	3.66424386862e-07	4.97592295345e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__	2.21500908547	0.528998103234	0.829117815357	1.0	6.05387585687e-07	7.96802973017e-06	9.96132044857e-06	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella	2.20484800654	0.530994096486	0.829117815357	1.0	0.0	2.75697632854e-05	5.37446649015e-08	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Robinsoniella	2.19523631437	0.532887278141	0.829117815357	1.0	0.0	2.46368030477e-06	3.80009436394e-08	4.55205502524e-07
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Moraxella	2.19523631437	0.532887278141	0.829117815357	1.0	0.0	3.22925311691e-06	1.46031368297e-08	8.15427230866e-08
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__YRC22	2.18025791243	0.535847407782	0.829117815357	1.0	0.0	3.19352640369e-05	3.4283030243e-05	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Alloiococcus	2.17811830541	0.536271232958	0.829117815357	1.0	1.96627136747e-07	4.73448990238e-06	4.32167119172e-06	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__	2.17807174164	0.536280459295	0.829117815357	1.0	0.00897183289618	0.00457804091306	0.00320874212819	0.00370450920208
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Planomicrobium	2.14996175702	0.541871468713	0.83112045909	1.0	2.63619228387e-06	3.65195131581e-06	1.76311108705e-05	1.28272553522e-06
k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__Candidatus Xiphinematobacter	2.1493090251	0.542001797372	0.83112045909	1.0	1.44281864692e-06	3.29225544048e-07	4.55149309178e-07	1.36838965169e-06
k__Bacteria; p__Chloroflexi; c__Gitt-GS-136; o__; f__; g__	2.14164875245	0.543532996083	0.83112045909	1.0	7.9085768516e-06	1.42061605418e-07	2.00802786087e-07	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__Sarcandra	2.12893148965	0.546081936507	0.83112045909	1.0	5.59030167227e-05	2.13279606242e-05	1.12743711167e-05	6.17093489664e-06
k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus	2.12726051231	0.546417493316	0.83112045909	1.0	4.39365380644e-07	1.16406087107e-06	1.8539049791e-06	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	2.10377580961	0.551149269112	0.835613408008	1.0	9.33131908689e-06	0.000118683672224	6.69965106962e-06	1.60376232243e-05
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Pigmentiphaga	2.04661320852	0.562788540468	0.849248926774	1.0	0.0	6.33026943728e-06	6.44462360498e-07	1.11777428784e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__	2.0418959568	0.563756734369	0.849248926774	1.0	5.70980374618e-06	3.09770321344e-05	7.38925008165e-06	1.57775657439e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Oribacterium	2.02883233678	0.566444063028	0.850570957262	1.0	2.86187543722e-05	1.20543207494e-05	1.41392207564e-05	3.11041251717e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__	1.97282027734	0.578067079383	0.865259641115	1.0	0.000793712891738	0.000291245402619	0.000187530052535	0.00024909116011
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas	1.94258402873	0.584408703443	0.869357869103	1.0	0.00121233006263	0.00114257332346	0.00111054225388	0.00249395292202
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus	1.94212927208	0.584504439652	0.869357869103	1.0	0.00665990598626	0.00427664987051	0.00214531322866	0.00115301958693
k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__	1.92398077857	0.588333698627	0.871723626069	1.0	9.66012361393e-07	3.03577923779e-07	1.75378569974e-07	2.73677930338e-07
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia	1.9131573308	0.59062536961	0.871723626069	1.0	2.66741473022e-05	3.42847436503e-05	2.18909763201e-05	2.26027537062e-05
k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__	1.8872033112	0.59614477361	0.871723626069	1.0	2.88001413549e-05	1.85501165564e-06	3.95252769885e-07	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Pseudoxanthomonas	1.88458068909	0.596704386796	0.871723626069	1.0	0.0	1.34070409769e-06	1.20834440525e-05	2.0864194955e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__	1.86953280765	0.599921942513	0.871723626069	1.0	0.0	8.43333551339e-06	5.5165561189e-06	5.46330163708e-07
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Aliivibrio	1.79259164663	0.616548402081	0.871723626069	1.0	3.92444963518e-07	7.57292288509e-07	1.08594969129e-06	0.0
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Bilophila	1.78743299125	0.617673468868	0.871723626069	1.0	0.00248329113367	0.0017703100284	0.00218451355487	0.00248450522538
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Arcanobacterium	1.78561878166	0.618069439526	0.871723626069	1.0	2.56011076437e-06	4.01232351123e-06	5.60151104683e-06	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__	1.77792283124	0.619750918786	0.871723626069	1.0	0.00220494750382	0.000470095557322	0.00085798492552	0.000555634214207
k__Bacteria; p__Verrucomicrobia; c__Opitutae; o__[Cerasicoccales]; f__[Cerasicoccaceae]; g__	1.77606381389	0.620157518626	0.871723626069	1.0	2.71288807864e-06	4.85741292959e-05	5.55593288657e-05	4.04524498374e-06
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Gardnerella	1.75851728674	0.624003368434	0.871723626069	1.0	6.08275944718e-05	2.99993824745e-05	0.000127764574499	7.47709769508e-05
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Dysgonomonas	1.73490039422	0.629202716354	0.871723626069	1.0	0.0	7.03082348736e-06	1.3154957861e-06	5.40083356261e-05
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Achromobacter	1.73340724447	0.62953231887	0.871723626069	1.0	1.61635232791e-05	0.000529634805265	0.000296929258684	0.000976848444625
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__[Thermicanaceae]; g__Thermicanus	1.7318022171	0.629886733722	0.871723626069	1.0	0.0	7.3026713349e-06	3.64889487016e-08	0.0
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__GMD14H09; f__; g__	1.7275981711	0.630815621564	0.871723626069	1.0	0.0	2.15138839696e-05	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Rhodobacter	1.7275981711	0.630815621564	0.871723626069	1.0	0.0	7.32045807266e-07	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Tetrathiobacter	1.7275981711	0.630815621564	0.871723626069	1.0	0.0	1.94799907592e-05	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Pontibacillus	1.7275981711	0.630815621564	0.871723626069	1.0	0.0	3.0396855145e-07	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Azospira	1.7275981711	0.630815621564	0.871723626069	1.0	0.0	8.51299174662e-07	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Gracilibacillus	1.7275981711	0.630815621564	0.871723626069	1.0	0.0	5.71056581376e-07	0.0	0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiopsaceae; g__	1.7275981711	0.630815621564	0.871723626069	1.0	0.0	1.93578030468e-06	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia	1.72690739537	0.630968327847	0.871723626069	1.0	3.76830037491e-06	1.57489423058e-06	8.77731952189e-06	2.73677930338e-07
k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter	1.72536692684	0.631308951359	0.871723626069	1.0	0.0	9.28364408934e-05	3.68658158036e-07	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Parvimonas	1.72380334995	0.631654797328	0.871723626069	1.0	4.79955580779e-05	2.74522625923e-05	2.32518790921e-05	0.000127962223078
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae; g__	1.72015003973	0.63246331168	0.871723626069	1.0	0.0	1.02374609881e-06	1.70636635392e-06	8.64890454796e-06
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Cellulomonadaceae; g__Sediminihabitans	1.70934774005	0.634857582622	0.872465098925	1.0	3.45725641172e-07	1.13496068607e-05	4.80973969627e-07	2.29467397639e-05
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__	1.67697895299	0.642063970916	0.87979611175	1.0	1.05447691355e-05	1.08398337303e-05	1.58420860859e-07	0.0
k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae; g__	1.66387783388	0.644994209916	0.881242089129	1.0	4.75165102231e-06	0.000140368690668	9.55046634133e-05	0.000383076610972
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__	1.64965211571	0.648184662189	0.883034177474	1.0	4.97285562695e-05	0.000154788234889	2.43500213391e-05	4.12502463065e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Citrobacter	1.64026624093	0.650294571572	0.883285515979	1.0	1.21696660773e-05	1.04003215697e-05	7.12164153474e-06	2.88662253349e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales; f__Cardiobacteriaceae; g__Cardiobacterium	1.62174136433	0.654470220383	0.883285515979	1.0	0.0	1.05161834799e-06	2.58196766625e-06	0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiopsaceae; g__Nocardiopsis	1.6194463799	0.654988565968	0.883285515979	1.0	0.0	0.000146314863253	5.60784597937e-06	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Mitsuaria	1.61388479291	0.656245650084	0.883285515979	1.0	0.0	1.95972843393e-06	5.32500224762e-07	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Aquamonas	1.60716715364	0.657765809772	0.883285515979	1.0	0.000223698968432	0.000231926510372	0.000197876990494	0.000385720497315
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia	1.58231314714	0.663406811139	0.888322510642	1.0	4.28510463891e-05	0.000941963308242	0.000325274952024	0.00145588696478
k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__Candidatus Koribacter	1.5336526441	0.674525379294	0.900077083083	1.0	3.92444963518e-07	7.89652806521e-08	1.28689127417e-07	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__Raphanus	1.5271635289	0.676015341124	0.900077083083	1.0	2.21866348599e-07	1.51618670401e-06	9.64994452209e-07	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Alicycliphilus	1.51659911456	0.678444596533	0.900759775058	1.0	3.32816974041e-05	3.18974219725e-05	0.000185728101116	0.00276663804018
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__EtOH8; g__	1.48733350711	0.685196820852	0.90716198817	1.0	1.40177410144e-05	1.66318891392e-05	2.27600732705e-05	4.44797658574e-05
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas	1.47109694128	0.688957025291	0.909255353779	1.0	0.00139830901258	0.00296324616741	0.000216956825235	0.00149288608183
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Nesterenkonia	1.46381276045	0.6906471517	0.909255353779	1.0	0.000149824538874	2.10980189552e-05	8.83889331948e-06	2.10176758654e-06
