OTU	Test-Statistic	P	FDR_P	Bonferroni_P	teen_mean	20s_mean	30s_mean	40s_mean	50s_mean
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__	4.10981005796	0.391348612594	0.79100136034	1.0	0.0	8.79919514283e-07	0.000106837536308	1.26097927402e-05	1.36714114884e-05
k__Bacteria; p__Actinobacteria; c__Nitriliruptoria; o__Euzebyales; f__Euzebyaceae; g__Euzebya	4.10054318876	0.392569785391	0.79100136034	1.0	0.0	0.0	0.0	2.29938515352e-06	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Azospirillum	4.10054318876	0.392569785391	0.79100136034	1.0	0.0	0.0	0.0	3.12349762742e-05	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__p-75-a5	4.07304250624	0.396210866784	0.79100136034	1.0	0.0	0.0	5.2262312042e-05	2.35270935169e-05	2.56645067815e-05
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Facklamia	4.07142582365	0.396425710719	0.79100136034	1.0	8.00806298019e-05	3.9677249178e-05	4.71735730784e-05	0.000114544480884	3.03538677723e-05
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia	4.05388699246	0.398762158841	0.79100136034	1.0	1.09940454351e-05	1.39534219932e-05	3.14070067836e-05	4.68530321821e-05	1.43303221621e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Enterobacter	4.0429553969	0.400223682224	0.79100136034	1.0	3.14835038751e-05	6.25462334697e-05	0.000263889320659	0.000173573843926	0.000211262839379
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__	4.03003715333	0.401956025725	0.79100136034	1.0	0.0	7.78470313618e-07	0.0	0.0	1.55193803111e-06
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenella	4.01868011834	0.403483673663	0.79100136034	1.0	0.0	0.0	4.50294778505e-05	2.02344853096e-07	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Methylophilales; f__Methylophilaceae; g__Methylobacillus	4.00856717562	0.404847650211	0.79100136034	1.0	0.0	2.77522806584e-06	1.34362478756e-05	5.92934009216e-05	3.54050761102e-05
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Alloscardovia	4.00407643887	0.405454444815	0.79100136034	1.0	5.88478474193e-06	2.50561090591e-07	8.6335986481e-06	3.4169387041e-06	1.7553385869e-06
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Nesterenkonia	4.00306407673	0.405591330843	0.79100136034	1.0	0.000108035032549	4.87456676368e-05	2.26328995496e-06	5.08817384226e-05	9.70721794915e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Shuttleworthia	4.00051115906	0.405936676274	0.79100136034	1.0	0.0	1.46107107614e-07	1.57556537588e-07	4.01650389856e-06	3.23633200594e-07
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus	3.99857146671	0.406199215189	0.79100136034	1.0	8.06154646535e-05	0.00189002293201	0.000556092478013	0.00047173795255	0.000923303974352
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__	3.9723182659	0.409765127889	0.79100136034	1.0	1.32229131929e-06	1.02194484593e-05	5.08638073272e-06	2.16054409846e-05	4.35269362862e-05
k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__; g__	3.95241439283	0.412484165993	0.79100136034	1.0	0.0	7.20383347676e-08	3.92395593058e-07	9.48378350567e-07	2.06384072731e-07
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__; g__	3.92482089666	0.41627583617	0.79100136034	1.0	3.44837958183e-05	0.000133536856412	0.000101703392604	0.000371731348449	0.000104085786235
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Filifactor	3.92127090643	0.416765515713	0.79100136034	1.0	0.0	0.0	0.0	2.13918412921e-07	2.33621241924e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__	3.89742775383	0.420065437801	0.79100136034	1.0	6.59110348067e-05	5.83954376027e-05	0.000315403990497	0.000193176104667	0.000428032036708
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Dyella	3.88555822315	0.421715357564	0.79100136034	1.0	0.0	4.68468333415e-07	2.81453751407e-08	2.25764505168e-07	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira	3.88427606311	0.421893868558	0.79100136034	1.0	0.0116568700167	0.00990796703739	0.00942559232405	0.00835264086864	0.00828425535082
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus	3.87904702101	0.42262246612	0.79100136034	1.0	1.45993287229e-06	3.67509859027e-05	0.000104653621033	7.0959193017e-06	2.10437468315e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium	3.86761782804	0.424218186814	0.79100136034	1.0	0.0	5.16040260832e-07	3.97730661272e-05	3.67382672305e-05	1.37013433535e-05
k__Bacteria; p__Chloroflexi; c__TK10; o__AKYG885; f__5B-12; g__	3.85865724391	0.425472329154	0.79100136034	1.0	0.0	0.0	0.0	0.0	2.37763972497e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubellimicrobium	3.85865724391	0.425472329154	0.79100136034	1.0	0.0	0.0	0.0	0.0	1.06041274e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__Mesorhizobium	3.85865724391	0.425472329154	0.79100136034	1.0	0.0	0.0	0.0	0.0	2.90988380834e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__Acanthamoeba	3.85865724391	0.425472329154	0.79100136034	1.0	0.0	0.0	0.0	0.0	9.59288907347e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Wolbachia	3.85865724391	0.425472329154	0.79100136034	1.0	0.0	0.0	0.0	0.0	2.91144585975e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__Erythrobacter	3.85865724391	0.425472329154	0.79100136034	1.0	0.0	0.0	0.0	0.0	4.26782958556e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Ectothiorhodospiraceae; g__	3.85865724391	0.425472329154	0.79100136034	1.0	0.0	0.0	0.0	0.0	1.05316192912e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__	3.85865724391	0.425472329154	0.79100136034	1.0	0.0	0.0	0.0	0.0	6.28407093837e-05
k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema	3.85615846532	0.425822546677	0.79100136034	1.0	0.0	3.02067028796e-06	4.61978207573e-06	5.69830510407e-06	8.88940863738e-07
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Ruminococcus	3.83494052864	0.428804844548	0.79100136034	1.0	0.0	1.1004377674e-06	1.04783348637e-06	3.29971575377e-06	2.22133660014e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__	3.83241868816	0.429160312525	0.79100136034	1.0	0.0	2.71951074914e-07	1.37743291421e-06	1.88894403977e-06	7.3754213342e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Rhodobacter	3.69782065625	0.448442976635	0.820721040222	1.0	0.0	1.73261039587e-07	1.41916424164e-06	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingopyxis	3.69270321313	0.449188089938	0.820721040222	1.0	7.88773071032e-06	1.85916263331e-06	0.000196346762325	0.000460698818157	2.23848055574e-05
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Coprobacillus	3.68354683533	0.450523464633	0.820721040222	1.0	0.000438216147399	0.000228650541143	0.00028934297251	0.000358131944127	0.000377255629585
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__	3.6471437321	0.455860169002	0.826597407454	1.0	0.0	0.0	7.78790497471e-07	2.86297110195e-06	2.66115418765e-05
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium	3.6375995024	0.457266650932	0.826597407454	1.0	0.0	4.66589617168e-07	2.02746098559e-06	4.13449248425e-05	1.00577237555e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Trabulsiella	3.61444496639	0.460691374956	0.827662995962	1.0	0.0	2.17431436352e-06	9.27361416716e-06	5.5171074739e-06	1.48636532456e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Aurantimonadaceae; g__Aurantimonas	3.59493696699	0.463590533017	0.827662995962	1.0	0.0	0.0	2.3419256585e-06	2.12114346687e-08	3.85836476084e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax	3.58055160881	0.46573645184	0.827662995962	1.0	0.0	2.11278361737e-06	9.65607170659e-06	4.42789772989e-05	3.44508677472e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__	3.5781486433	0.466095576909	0.827662995962	1.0	0.0	1.27528872795e-07	6.70451432046e-08	1.91097980606e-06	3.36210171703e-07
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Oribacterium	3.57436754151	0.466661050915	0.827662995962	1.0	0.0	5.96407161659e-06	1.13251794389e-05	2.3947395602e-05	1.30185733553e-05
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Dysgonomonas	3.53021153916	0.473299507648	0.831913891466	1.0	1.32997647272e-06	1.6376609616e-06	1.30124164648e-06	1.13963275869e-05	1.51875032897e-05
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella	3.52865772196	0.473534275206	0.831913891466	1.0	2.77984995399e-05	5.26197298928e-05	9.50933233954e-05	0.000341257321112	0.00011692852145
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Listeriaceae; g__Listeria	3.52266878297	0.474439888224	0.831913891466	1.0	0.0	2.91405622517e-06	8.29935851885e-07	1.00464057676e-06	3.23063332439e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__[Exiguobacteraceae]; g__	3.50035290287	0.47782468686	0.831913891466	1.0	0.0	0.0	1.71468763707e-07	8.69479009267e-06	5.92562534309e-08
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Mitsuaria	3.46242474213	0.483614697678	0.831913891466	1.0	0.0	3.89235156809e-07	2.0221267905e-06	1.35794318683e-06	1.16591364855e-06
k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__	3.45953189469	0.484058227186	0.831913891466	1.0	0.0	1.45242222299e-06	5.12189393129e-07	1.05601251542e-06	6.31480742593e-07
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Bilophila	3.45583640507	0.484625211093	0.831913891466	1.0	0.00125160847777	0.00211825167139	0.00179479705204	0.00225290226529	0.00170090527619
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__	3.4543746642	0.484849601911	0.831913891466	1.0	3.89939559368e-06	1.26676442242e-06	2.82340640857e-06	4.68284716691e-05	3.00042559924e-05
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__	3.45347268586	0.484988098429	0.831913891466	1.0	0.0	6.55938772793e-06	7.79533403555e-05	1.57486417855e-05	0.000131408184747
k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__Gemella	3.43009590943	0.488586701247	0.835039089404	1.0	0.0	2.64271799826e-07	1.29918360634e-06	6.0557255568e-07	5.88810388688e-08
k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Z20; f__R4-45B; g__	3.41566598229	0.490816813009	0.835811239545	1.0	0.0	0.0	8.19479943426e-06	2.99737601868e-05	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__CF231	3.39715308883	0.493687715671	0.837665077132	1.0	0.0	4.47955038361e-06	1.17551359468e-05	5.55281937514e-05	3.74000324207e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__Sarcandra	3.3701305423	0.497897904544	0.841769838618	1.0	9.40671757867e-06	4.4801479775e-05	2.19142593387e-05	2.0226885428e-05	6.20606990177e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Vagococcus	3.28510965369	0.511294956917	0.858505486005	1.0	1.47119618548e-06	7.16911861745e-06	4.44609650422e-06	9.49992112375e-06	2.69160648839e-05
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Polaromonas	3.28413356665	0.511450076769	0.858505486005	1.0	0.0	4.17232642747e-08	5.66073812482e-06	0.0	6.4359309884e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Schlegelella	3.22130721994	0.52149635464	0.86981854697	1.0	0.0	1.01939293112e-06	1.02273500763e-06	0.0	1.50595333472e-07
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Emticicia	3.20898958171	0.52348019949	0.86981854697	1.0	0.0	2.04907913359e-07	1.80009252476e-06	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Alicyclobacillaceae; g__Alicyclobacillus	3.20736740923	0.523741805941	0.86981854697	1.0	0.0	5.68919999004e-06	2.80192442676e-06	9.22902500777e-07	1.70445164802e-06
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Micrococcus	3.14829999836	0.533321622773	0.882609727828	1.0	3.89939559368e-06	2.56568042895e-05	1.14109325663e-05	2.32831516384e-05	4.4356814145e-05
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium	3.13644719833	0.535256533146	0.882703756417	1.0	3.42937448182e-06	9.66864064884e-05	0.000401417987427	0.000374694071154	6.46979334768e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Dokdonella	3.12312244824	0.537436697322	0.883200166927	1.0	0.0	8.5631734498e-06	0.0	4.93896945681e-06	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Robinsoniella	3.1069248795	0.54009394514	0.884474404933	1.0	0.0	9.13024096999e-06	6.75553954242e-07	7.0652738751e-08	4.61270821248e-07
k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae; g__Anaeroplasma	3.06374898855	0.547214420896	0.892385940202	1.0	0.0	0.0	1.3048058365e-06	5.59373937247e-07	2.25260274019e-07
k__Bacteria; p__Spirochaetes; c__[Brachyspirae]; o__[Brachyspirales]; f__Brachyspiraceae; g__Brachyspira	3.05464672136	0.54872241855	0.892385940202	1.0	0.0	1.72286093463e-07	1.66456888306e-06	1.92628442461e-06	3.44259932191e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium	3.02354265847	0.553893352029	0.894784378253	1.0	1.88912712881e-06	6.92630933298e-07	1.16093178774e-05	2.58278561058e-06	1.03152301527e-05
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Rhodococcus	3.01065508284	0.556043883675	0.894784378253	1.0	0.0	2.53241296799e-05	0.000107418148905	4.24028392079e-05	1.41695129961e-05
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Aerococcus	3.002145069	0.55746649237	0.894784378253	1.0	0.0	5.67369213332e-07	4.32583443478e-05	4.69250105099e-05	7.10931986889e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Moryella	3.00007775109	0.557812388996	0.894784378253	1.0	2.14460346282e-05	1.12329804764e-05	8.17372195503e-06	1.37153872339e-05	7.01340891471e-06
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium	2.973121452	0.562333490933	0.898968505914	1.0	0.0	2.04587708594e-05	5.67596859196e-06	2.39703726155e-06	8.12899764445e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Zoogloea	2.95996776219	0.564546897727	0.899447599768	1.0	0.0	0.0	3.07622000594e-06	1.70677477934e-06	1.75556991684e-05
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__; g__	2.92273757277	0.570837228461	0.906396950597	1.0	9.98057020225e-06	3.70066823859e-05	0.000152273218625	8.61761237669e-05	0.000271285163481
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Acidaminococcus	2.91130519893	0.572776294831	0.906413665221	1.0	0.000145725822574	0.000361167562738	0.000514882313885	0.000850521534556	0.000201926687033
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Aggregatibacter	2.86380478532	0.580869846279	0.908966675807	1.0	1.43543213865e-05	5.13069346489e-05	5.02065317874e-05	7.34928183716e-05	4.21718783025e-05
k__Bacteria; p__SR1; c__; o__; f__; g__	2.85919813361	0.581657893376	0.908966675807	1.0	0.0	9.47532525262e-07	6.09609280795e-07	1.00136797715e-05	4.10421653641e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Pigmentiphaga	2.84530844014	0.584037260608	0.908966675807	1.0	0.0	0.0	6.34352710577e-06	4.75876351072e-07	1.01985941379e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__	2.83432861175	0.585921634891	0.908966675807	1.0	0.0	5.43927278471e-06	0.00060261492589	0.000337422245652	3.98534869683e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__	2.80353250814	0.591223093407	0.908966675807	1.0	2.32715628483e-06	0.000144535888292	0.000304837739059	0.000405350316447	0.000300582432415
k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter	2.80139547119	0.591591854207	0.908966675807	1.0	0.0	0.0	9.25451123218e-07	0.000178968937258	1.88296328711e-07
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__	2.7885905704	0.593803785393	0.908966675807	1.0	4.37979861686e-06	4.85980597565e-06	1.93995122604e-06	9.54461786259e-06	1.85749859789e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__SMB53	2.77713065537	0.595786782573	0.908966675807	1.0	0.000799086428049	0.000204240165467	0.000396347436583	0.000356754289391	0.000390212288664
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]	2.77216976555	0.59664619206	0.908966675807	1.0	0.00303222776526	0.00304484447926	0.00226745104578	0.00299538771048	0.00343848581747
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Scardovia	2.75720629321	0.599242006809	0.908966675807	1.0	0.0	4.10862072267e-07	3.23028428651e-06	1.27242633872e-06	1.16535335842e-06
k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Victivallales; f__Victivallaceae; g__	2.7446406949	0.601425973058	0.908966675807	1.0	4.06991439799e-05	0.000103544344068	0.000169427522217	0.000210274316207	0.000219630173396
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Brucellaceae; g__	2.72724418206	0.604455718788	0.908966675807	1.0	0.0	5.45588338595e-06	6.23998250894e-05	2.55635400677e-06	4.35114998719e-07
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__BD7-3; f__; g__	2.68971136114	0.611016189136	0.908966675807	1.0	0.0	0.0	0.0	1.62634279792e-06	2.41388728667e-07
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium	2.68538940451	0.611773689482	0.908966675807	1.0	0.0	2.28945953733e-06	1.62241999812e-06	1.75164657868e-06	4.47859951583e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Limnohabitans	2.67567288116	0.613478207562	0.908966675807	1.0	0.0	9.95754536096e-07	9.89376832596e-06	3.40811973476e-06	5.41642238879e-06
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Gardnerella	2.65207697062	0.617626183476	0.908966675807	1.0	0.000163125040781	3.30601008971e-05	0.000100186474809	3.86408047832e-05	3.07912609092e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Mycoplana	2.64405093924	0.619039857901	0.908966675807	1.0	0.0	3.65921309354e-07	8.42579461299e-05	3.98097691258e-06	9.34402717956e-06
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sanguibacteraceae; g__Sanguibacter	2.6121177177	0.624678030545	0.908966675807	1.0	2.32715628483e-06	8.03332729209e-07	9.20738551091e-07	8.83983118329e-07	6.73161037509e-07
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Rhodoferax	2.59165284082	0.628302496803	0.908966675807	1.0	0.0	0.0	0.00068179342462	6.24519744317e-08	1.76323684947e-06
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinobaculum	2.58870907681	0.628824559228	0.908966675807	1.0	2.91986574457e-06	3.40047765376e-06	3.16347888758e-06	3.14811443028e-06	2.50739375103e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__	2.57766195285	0.630785267237	0.908966675807	1.0	0.0	1.03620306223e-06	1.64090459383e-07	4.95526712595e-07	2.40416220716e-07
k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__	2.57518406086	0.631225392588	0.908966675807	1.0	0.0	1.0394444276e-06	1.97613030985e-07	4.09293256942e-07	8.76298866565e-07
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Epulopiscium	2.57376682319	0.631477178372	0.908966675807	1.0	9.5334219198e-06	5.30829340873e-06	7.34150879427e-06	1.94990651593e-05	2.1344521842e-05
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Herminiimonas	2.51908544403	0.641221540611	0.908966675807	1.0	0.0	6.01804872995e-07	9.44088491975e-07	2.34164544519e-06	7.63209404308e-06
k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__	2.51326709581	0.642261700149	0.908966675807	1.0	0.0	1.05495780757e-06	1.33876617908e-06	5.60098237153e-06	8.45761028676e-07
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Melissococcus	2.5111065865	0.642648097049	0.908966675807	1.0	0.0	1.70744714455e-06	1.30556452306e-06	4.76694624605e-07	1.00235574709e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Parvimonas	2.50976907275	0.642887347674	0.908966675807	1.0	3.31718953017e-05	8.75448014645e-05	2.08632747745e-05	2.98935846132e-05	2.08980083737e-05
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__	2.46622415095	0.650693921933	0.908966675807	1.0	9.013280167e-07	3.40797003909e-07	1.38887368177e-05	5.51877531057e-06	4.18184842449e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Catonella	2.46176286809	0.651495581316	0.908966675807	1.0	0.0	2.85927057157e-07	1.74587772082e-07	9.83246365229e-07	6.2446408837e-07
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dietziaceae; g__Dietzia	2.45547247095	0.652626488379	0.908966675807	1.0	0.0	4.31973458929e-06	2.23040035686e-06	3.36441360641e-06	5.09637679536e-07
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Luteimonas	2.45265927008	0.653132468333	0.908966675807	1.0	0.0	3.26773362879e-07	3.73465614443e-06	2.4097813387e-07	1.8193412165e-05
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__0319-6G20; g__	2.44086213466	0.655255714431	0.908966675807	1.0	0.0	0.0	1.39749395793e-06	1.74274534325e-07	1.26943776394e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia	2.44086213466	0.655255714431	0.908966675807	1.0	0.0	0.0	1.62894952812e-06	1.11059098433e-07	3.3408987564e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter	2.4268706101	0.657776836306	0.908966675807	1.0	0.0	3.48900579384e-07	0.000204324238957	1.67466486478e-06	4.64713685344e-07
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia	2.40672312821	0.661412627701	0.908966675807	1.0	2.72957691558e-05	0.000160290319347	0.00169620421266	0.000431384040428	0.00029149065349
k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__; g__	2.39991850671	0.662641993442	0.908966675807	1.0	1.73517423752e-06	6.98365180354e-07	2.42576749493e-06	5.20733295469e-06	1.25807019969e-06
